Fixation Duration_mean,Fixation Duration_std,Fixation Duration_median,Fixation Duration_max,Fixation Duration_min,Fixation X_mean,Fixation X_std,Fixation X_median,Fixation X_max,Fixation X_min,Fixation Y_mean,Fixation Y_std,Fixation Y_median,Fixation Y_max,Fixation Y_min,participant_id
1.0346612324877669,1.0414318603968409,1.0365237801635643,1.5094738817522901,-0.3323048985146778,-0.13970250593149552,0.2946984183561757,-0.2867951186993229,0.34060032616465497,-0.017471593941218295,0.08002816292871882,0.48285655891050794,-0.028959902246997526,0.10350746934831723,-0.16516305781087476,1
0.8879267605723552,0.7651533525777161,0.6263816351778094,0.4524271360934362,-0.13529840914383837,-0.4818847933825265,0.5324652619042131,-0.7254241328872156,0.28374823836300833,-0.7403232362103521,-0.5991607307941252,-0.07328782411093208,-0.47398120198018917,0.0994087516657836,-0.17333405599069723,2
0.9370023874366469,0.22360701689568915,1.3140210867897366,0.4517791469910588,-0.05304377785182874,0.6145044713940746,0.5035296259548475,1.4797253046705692,0.4324455780035146,-0.3468284220683609,-0.11374466498571831,0.7035579069326193,-0.253754803204162,0.2639477408231074,-0.08207462078401372,3
-0.7074373858281876,-0.3141256307566482,-0.8884621604155244,-0.3669696958107432,-0.259657238206353,-0.4693226445204407,0.18035347035145075,-0.6519564682701098,0.019990283464752807,-0.160202600894073,-1.0698363392952335,-0.0982333829961344,-0.8872914205698664,-0.2084379293153552,-0.4070999692577537,4
0.8237144260223394,0.5704641829827377,0.7627452173203886,0.9976088086627796,-0.05519407458908988,-0.5018387126836525,0.3485966313814243,-0.7833892604822895,0.42362002518318553,-0.25612533076576155,-0.3786242932456109,0.5739077722464871,-0.49552635233834963,0.05597849681314804,-0.7752409251820843,5
-0.6540203801094325,-0.22226684740440109,-0.8904029495724141,-0.6655029480320961,-0.17410779736669174,-1.1464699032026067,-0.1041838257369504,-1.0182653544432172,-0.17135636175490976,0.04482421679622823,-0.15825594990533634,-0.06325731818551875,0.04002875478111011,0.42377278895407383,0.0374397878067156,6
0.08296797088705711,0.7139382859737897,-0.33951970141553617,1.1427981344152156,-0.19110207818202293,0.11311587379811648,0.5912496432074703,-0.12739597155142413,0.5197498490166329,-0.5620533232984839,0.19517949917520422,0.511777003993423,0.026134088590161277,0.43606894200157065,0.22304913922507844,7
-0.2141891319008372,0.22060931766382222,-0.20138147092696745,0.5369065209843542,-0.10117111867013999,-0.6341592528397134,-0.4833976330402158,-0.655146101790294,-0.10222181773470268,0.24342377558125305,-0.22048444623409985,0.3343037735446241,-0.2841722592435402,0.08389015850924486,-0.6243503128452262,8
0.7579670389359894,-0.3098037284151604,1.4514864883338934,-0.46082248028750095,-0.14130999148955867,-0.20658638529738593,-0.1118642289837768,-0.3113162679931893,0.35246138012651473,-0.18450466813379843,-0.3178725364928547,0.09728623896759771,-0.3129788219724099,0.41728800235700747,-0.22931231816677,9
0.19135494312433016,-0.2562567454592678,0.48637866008162434,-0.22207593415809063,-0.04556398217416507,-0.3841032279462784,0.33201130812676366,-0.6574141264618322,0.2280462279022508,-0.2775997521798339,0.12845069015903818,0.7329596507938173,0.0044437855196210185,0.4652480402971883,0.05288179070042834,10
-0.20931762272208979,-0.23332682173433056,-0.06457732633769803,0.10178923419662102,-1.531800545000392,0.21310757465971036,0.10987102617980388,0.3749428758534094,1.013694673510644,-0.19911275098617393,0.29373731421778826,0.22288839981431027,0.3036359623993792,0.4024562428560259,0.12356533902030761,11
-0.49007336775987814,-0.4594077669042581,-0.47590312126956225,-0.5799935158561443,-0.09426935972855804,-0.39582594941081245,0.1636258180082769,-0.6043598878034365,-0.3159706962934768,-0.41647633580748816,0.1643467231280093,0.8054446005988958,0.06007949662539344,0.3781947988205804,-0.1836457286167491,12
0.7380626276116227,0.6844024956674815,0.7616161210773945,1.5349504323699366,-0.15366841744510223,-1.0512107003424727,-0.020661769877855812,-0.9469640421631329,0.517509390748606,-0.35864440051902213,0.13094931964556872,0.5133885904613728,-0.019704537755572793,0.2121335832985491,-0.7432962706601823,13
-1.9785941353781407,-1.242222253047433,-2.405363291701912,-1.5438990316147336,-0.04970272534755355,-2.2048608655445134,-1.4209908804172007,-1.2009590366712124,-5.2925931880268715,0.40270091142863296,-0.6752425990619868,-3.45825854381593,-0.5719675000701768,-5.220266308712294,1.715138992635439,14
0.12552414807798273,0.008113378909948163,0.0726285318489882,-0.31595343854128866,-0.04522872080238119,-0.3180283746759422,0.09953336704189439,-0.49339261293050957,0.15711907771625644,-0.22491023357385045,0.3310330483338282,1.1145509280814414,0.1842961573231636,0.21972840310436745,-0.16972955045382096,15
-0.401965226787076,-0.5661284891428354,-0.33807650811871787,-0.7252655483766398,-0.05045417316769127,0.5629853627625553,0.2324779416193014,1.0687927628525045,0.23111414674565023,-0.30145870251937806,0.5637366574447554,0.3610885672086401,0.48534331608007736,-0.0040167494010123735,0.3964770910020916,16
-0.14726779164366638,-0.1074821818361576,-0.3319474827405592,0.10213782070443372,-0.24020052078719564,-0.2909042595745761,0.06214678864102783,-0.48209381225032405,0.14693358817913485,-0.6591070489296484,0.38908205449316163,0.849344313700877,0.1438934642917354,0.45693942399416254,-0.10896024093498612,17
-2.5718862863274246,-1.603185585940834,-2.8175693849515477,-1.6463228167237525,-0.026500329711594595,3.694130187852616,-4.495941631924958,2.7611224356551256,-1.4132288048534964,4.286884806112037,0.22476325187299723,-0.4044775870874479,0.2902827412938601,-2.6119636628608176,1.1988770589504407,18
0.8780107566783424,0.6450578321382098,0.7640503732300385,0.7926963422923458,-0.0606507416366944,-0.11431506477750716,0.1252603721556736,-0.555709571917088,-0.27566770745764946,-0.27556039931211923,-0.27911032322699225,0.20019801957229108,-0.24962053331637998,0.4133139921090247,0.042675724259801845,19
-0.10337044673018357,-0.4968605798486827,0.34980678199779663,-0.418405782051794,-0.03740210303735963,0.31581101818000284,0.07129723191748245,0.04914462662666105,-0.18292622152171023,0.13258829502171643,-0.12543399087759757,0.5145751854992017,-0.14583302145008825,-0.056400717072350226,-0.22965487626136036,20
-0.9777045221359025,-0.8074921166405585,-0.7528284406336311,-0.7081457592016538,-0.2157495657456252,0.06048338208526227,0.6013828880087602,-0.005342466824046059,-0.18574534722012717,-0.3268278975947418,-0.31812215317286363,-0.6085499849887428,-0.0954000729355434,0.36119606182621317,-0.1517812654990333,21
0.03882473224741439,0.00016758352724356016,0.07415107598096553,0.2555794496610437,-0.10417690982954167,-0.02641263674061374,0.09730879984435599,-0.29426046382840104,0.15682305527160445,-0.2454799464195396,-0.24054962899606444,0.7895167947015485,-0.36586723596410875,0.2619092543079026,-0.07698296183264644,22
0.07525585132324422,-0.3022598401295695,0.3507350214440244,-0.35853979824734883,-0.10172603394806806,-0.006327067341808816,0.5608292146097801,-0.13665034756910258,0.024323366997031186,-0.21522489226012395,-0.5619395727668139,-0.7739752005435888,-0.26317798102741885,0.036029383881602865,-0.25272045463026227,23
2.44837205889978,4.379937230630224,1.0381116234202978,3.7185054791568914,-0.10033874576000013,0.4308876631908972,0.14340398834054807,0.6325213666517148,0.30610610478140865,-0.18060261017600993,-0.6563169658376523,-0.16979442209346923,-0.6658978825319154,0.15630779673592174,-0.12503351596382023,24
0.5545358971463247,0.09353109713557967,0.7619335244122788,0.0595774604033473,-0.07011898379755721,-0.31328449551040194,0.2687348246096314,-0.49231978974472024,0.4390035143918108,-0.07903787015036573,-0.01337018637542842,0.40150595387357035,0.04428571043222608,0.384254438959247,-0.9678307438499192,25
-0.5386585205188698,-0.3708502304076451,-0.6131759317244109,-0.614305718527801,-0.1267087828296039,-0.8745083289905994,0.39018378008180965,-0.9286709397611274,0.22555066230637114,-0.46678554568864244,-0.37010301581685745,0.2757909779738131,-0.4456241494590313,-0.05512443541426806,-0.41340293392659533,26
0.9513805064893583,0.2328644279340851,1.0397441015224735,0.14474434530322572,-0.03999170774841075,-0.6626764519746347,0.09743021032395438,-0.6871409630096225,0.4953641525412207,0.1385776913014119,-0.30796622463194684,0.3719151878748088,-0.3026318127579392,0.04902315544629647,-0.43088328839626716,27
-1.1539944993139217,-0.7611248825723884,-1.1639351942035812,-1.0235934155360655,-0.4409295669570814,-0.6569265318425396,0.04324569987804839,-0.7936256166501958,-0.11291224415144639,0.08253415283808124,-0.8037863766550203,-1.1022845917947606,-0.46582049079909676,-0.10896304552844904,-0.06469987016626433,28
0.02286086911271475,-0.439443050425724,0.4868803887935154,-0.665613240782749,-0.1341307748753698,-0.023972179136467334,0.5282303569480675,0.02852203539153419,0.07570157985741423,-0.5329786609491832,-0.13638810887531957,0.07713956009930989,-0.14916604638141567,0.25670148833949485,-0.5397984111486346,29
0.40571362224322993,-0.20224341524516906,0.6253699120402726,-0.45232185205975267,-0.10579541278742023,0.339032455509189,0.4715018852859568,1.2774077176132606,0.5786677703507525,-0.3383034559924546,-0.033561887038343764,0.4562981369216112,-0.06918098688539694,0.3977671319339655,-0.13222732406540957,30
-0.24759726050199227,-0.3019224244065784,-0.20182781936936292,0.016844879635393648,-0.0890323466745876,0.4025572376595005,0.22060524917374846,0.5189322049820074,0.22892183725880372,-0.21159114442936786,-0.322085372328682,0.19810918049201107,-0.3067273292941036,0.49906243955111645,-0.307766730529562,31
0.1967523425760563,-0.08032267759101033,0.349728257733381,-0.32440795365149744,-0.070384880714172,-0.22662197037537346,0.5911574965633128,-0.41955129421623366,0.3455806704676712,-0.5105828285653249,-0.3109240521294399,-0.061693801221431636,-0.1948252736559085,0.220250255753578,-0.1887397374438111,32
-0.09852020139518079,-0.4012617414329054,0.21083619431892686,-0.3156638624934978,-0.15475512656972165,0.3540753115939138,0.19180398410756508,0.42476776522654663,0.6061130914114122,-0.33403114229796177,-0.08044217896322042,-0.3885773541541076,-0.05301252811130312,0.24586017451467496,0.041069067126933416,33
-0.5591979780589857,-0.5090946523839599,-0.47411524778485636,-0.23902749490093003,-0.09419999532723926,0.24669277918118496,0.36695742395794145,0.25903440357964613,0.5695256833709905,-0.350663224288543,0.13614975735782472,0.7690446809064364,-0.06551677400283035,0.36036369845970806,-0.3435655179498212,35
0.4825496963890805,0.09414256902944215,0.7605961322290107,0.042710602445857525,-0.1014023333995555,-0.05187024356970951,0.5004609129356246,-0.5416722396467679,0.5333692172584986,0.05483341814383062,-0.1604276351268377,0.25043082686869766,-0.18743779638167188,0.2914291262371968,-0.65387882059868,36
-2.396148354151533,-1.6771792206290839,-2.4052583171619943,-1.6464296292391067,5.819035159278929,3.2875038828410124,-3.1286521667950242,3.2672278775948826,-1.458272883374802,3.8179739013387826,5.633852163822816,-3.8671388135039173,5.766173301710669,0.20874263978143429,5.266656315497493,37
1.8165052430016617,1.9908402508918028,1.040619440411917,1.4327302410249496,-0.09096298946198096,0.5469253449040415,1.045338517261072,1.6576745108669455,0.2588117809993308,-0.431853150610157,-0.017559409745725753,-0.5383499855419491,0.005479935288004193,0.10439896762401782,-0.5566568032594803,38
